CountryCode,Reference area,Measure,Unit of measure,Year,Value,Observation status,Unit multiplier
SWE,Sweden,Permanent crops,Hectares,1999,2.9,Normal value,Thousands
SWE,Sweden,Permanent crops,Hectares,1998,3.3,Normal value,Thousands
SWE,Sweden,Permanent crops,Hectares,1997,3.0,Normal value,Thousands
SWE,Sweden,Permanent crops,Hectares,1996,3.0,Normal value,Thousands
SWE,Sweden,Permanent crops,Hectares,1995,3.0,Normal value,Thousands
SWE,Sweden,Permanent crops,Hectares,1994,3.0,Normal value,Thousands
SWE,Sweden,Permanent crops,Hectares,1993,3.1,Normal value,Thousands
SWE,Sweden,Permanent crops,Hectares,1992,3.0,Normal value,Thousands
SWE,Sweden,Permanent crops,Hectares,1991,3.0,Normal value,Thousands
SWE,Sweden,Permanent crops,Hectares,1990,3.4,Normal value,Thousands
SWE,Sweden,Organic farming,Hectares,2021,606669.0,Normal value,Units
SWE,Sweden,Organic farming,Hectares,2020,610543.0,Normal value,Units
SWE,Sweden,Organic farming,Hectares,2019,613964.0,Normal value,Units
SWE,Sweden,Organic farming,Hectares,2018,608754.0,Normal value,Units
SWE,Sweden,Organic farming,Hectares,2017,576845.0,Normal value,Units
SWE,Sweden,Organic farming,Hectares,2016,552695.0,Normal value,Units
SWE,Sweden,Organic farming,Hectares,2015,518983.0,Normal value,Units
SWE,Sweden,Organic farming,Hectares,2014,501831.0,Normal value,Units
SWE,Sweden,Organic farming,Hectares,2013,500996.0,Normal value,Units
SWE,Sweden,Organic farming,Hectares,2012,477684.0,Normal value,Units
SWE,Sweden,Organic farming,Hectares,2011,480185.0,Normal value,Units
SWE,Sweden,Organic farming,Hectares,2010,438693.0,Normal value,Units
SWE,Sweden,Organic farming,Hectares,2009,391524.0,Normal value,Units
SWE,Sweden,Organic farming,Hectares,2008,336439.0,Normal value,Units
SWE,Sweden,Organic farming,Hectares,2007,308273.0,Normal value,Units
SWE,Sweden,Organic farming,Hectares,2006,225431.0,Normal value,Units
SWE,Sweden,Organic farming,Hectares,2005,222738.0,Normal value,Units
SWE,Sweden,Organic farming,Hectares,2004,222100.0,Normal value,Units
SWE,Sweden,Arable and permanent crop land,Hectares,1992,2771.0,Normal value,Thousands
SWE,Sweden,Arable and permanent crop land,Hectares,1991,2793.0,Normal value,Thousands
SWE,Sweden,Arable and permanent crop land,Hectares,1990,2848.4,Normal value,Thousands
SWE,Sweden,Arable land,Hectares,2021,2535.17,Normal value,Thousands
SWE,Sweden,Arable land,Hectares,2020,2538.55,Normal value,Thousands
SWE,Sweden,Arable land,Hectares,2019,2540.12,Normal value,Thousands
SWE,Sweden,Arable land,Hectares,2018,2541.99,Normal value,Thousands
SWE,Sweden,Arable land,Hectares,2017,2555.11,Normal value,Thousands
SWE,Sweden,Arable land,Hectares,2016,2565.58,Normal value,Thousands
SWE,Sweden,Arable land,Hectares,2015,2575.19,Normal value,Thousands
SWE,Sweden,Arable land,Hectares,2014,2580.73,Normal value,Thousands
SWE,Sweden,Arable land,Hectares,2013,2588.62,Normal value,Thousands
SWE,Sweden,Arable land,Hectares,2012,2593.8,Normal value,Thousands
SWE,Sweden,Arable land,Hectares,2011,2604.1,Normal value,Thousands
SWE,Sweden,Arable land,Hectares,2010,2618.6,Normal value,Thousands
SWE,Sweden,Arable land,Hectares,2009,2627.7,Normal value,Thousands
SWE,Sweden,Arable land,Hectares,2008,2614.7,Normal value,Thousands
SWE,Sweden,Arable land,Hectares,2007,2631.4,Normal value,Thousands
SWE,Sweden,Arable land,Hectares,2006,2645.5,Normal value,Thousands
SWE,Sweden,Arable land,Hectares,2005,2687.1,Normal value,Thousands
SWE,Sweden,Arable land,Hectares,2004,2645.7,Normal value,Thousands
SWE,Sweden,Arable land,Hectares,2003,2641.6,Normal value,Thousands
SWE,Sweden,Arable land,Hectares,2002,2654.5,Normal value,Thousands
SWE,Sweden,Arable land,Hectares,2001,2678.8,Normal value,Thousands
SWE,Sweden,Arable land,Hectares,2000,2599.3,Normal value,Thousands
SWE,Sweden,Arable land,Hectares,1999,2680.6,Normal value,Thousands
SWE,Sweden,Arable land,Hectares,1998,2720.9,Normal value,Thousands
SWE,Sweden,Arable land,Hectares,1997,2729.2,Normal value,Thousands
SWE,Sweden,Arable land,Hectares,1996,2758.2,Normal value,Thousands
SWE,Sweden,Arable land,Hectares,1995,2732.2,Normal value,Thousands
SWE,Sweden,Arable land,Hectares,1994,2781.0,Normal value,Thousands
SWE,Sweden,Arable land,Hectares,1993,2618.7,Normal value,Thousands
SWE,Sweden,Arable land,Hectares,1992,2768.0,Normal value,Thousands
SWE,Sweden,Arable land,Hectares,1991,2790.0,Normal value,Thousands
SWE,Sweden,Arable land,Hectares,1990,2845.0,Normal value,Thousands
SWE,Sweden,Permanent pasture,Hectares,2021,464.22,Normal value,Thousands
SWE,Sweden,Permanent pasture,Hectares,2020,463.52,Normal value,Thousands
SWE,Sweden,Permanent pasture,Hectares,2019,461.28,Normal value,Thousands
SWE,Sweden,Permanent pasture,Hectares,2018,455.14,Normal value,Thousands
SWE,Sweden,Permanent pasture,Hectares,2017,452.94,Normal value,Thousands
SWE,Sweden,Permanent pasture,Hectares,2016,451.94,Normal value,Thousands
SWE,Sweden,Permanent pasture,Hectares,2015,449.84,Normal value,Thousands
SWE,Sweden,Permanent pasture,Hectares,2014,435.68,Normal value,Thousands
SWE,Sweden,Permanent pasture,Hectares,2013,442.9,Normal value,Thousands
SWE,Sweden,Permanent pasture,Hectares,2012,434.8,Normal value,Thousands
SWE,Sweden,Permanent pasture,Hectares,2011,441.3,Normal value,Thousands
SWE,Sweden,Permanent pasture,Hectares,2010,451.9,Normal value,Thousands
SWE,Sweden,Permanent pasture,Hectares,2009,436.3,Normal value,Thousands
SWE,Sweden,Permanent pasture,Hectares,2008,457.7,Normal value,Thousands
SWE,Sweden,Permanent pasture,Hectares,2007,486.2,Normal value,Thousands
SWE,Sweden,Permanent pasture,Hectares,2006,501.2,Normal value,Thousands
SWE,Sweden,Permanent pasture,Hectares,2005,511.0,Normal value,Thousands
SWE,Sweden,Permanent pasture,Hectares,2004,504.4,Normal value,Thousands
SWE,Sweden,Permanent pasture,Hectares,2003,484.0,Normal value,Thousands
SWE,Sweden,Permanent pasture,Hectares,2002,482.3,Normal value,Thousands
SWE,Sweden,Permanent pasture,Hectares,2001,371.9,Normal value,Thousands
SWE,Sweden,Permanent pasture,Hectares,2000,371.9,Normal value,Thousands
SWE,Sweden,Permanent pasture,Hectares,1999,371.9,Normal value,Thousands
SWE,Sweden,Permanent pasture,Hectares,1998,369.5,Normal value,Thousands
SWE,Sweden,Permanent pasture,Hectares,1997,360.0,Normal value,Thousands
SWE,Sweden,Permanent pasture,Hectares,1996,430.0,Normal value,Thousands
SWE,Sweden,Permanent pasture,Hectares,1995,413.0,Normal value,Thousands
SWE,Sweden,Permanent pasture,Hectares,1994,587.0,Normal value,Thousands
SWE,Sweden,Permanent pasture,Hectares,1993,579.0,Normal value,Thousands
SWE,Sweden,Permanent pasture,Hectares,1992,565.0,Normal value,Thousands
SWE,Sweden,Permanent pasture,Hectares,1991,565.0,Normal value,Thousands
SWE,Sweden,Permanent pasture,Hectares,1990,568.0,Normal value,Thousands
SWE,Sweden,Permanent crops,Hectares,2021,3.51,Normal value,Thousands
SWE,Sweden,Permanent crops,Hectares,2020,3.48,Normal value,Thousands
SWE,Sweden,Permanent crops,Hectares,2019,3.38,Normal value,Thousands
SWE,Sweden,Permanent crops,Hectares,2018,3.25,Normal value,Thousands
SWE,Sweden,Permanent crops,Hectares,2017,3.32,Normal value,Thousands
SWE,Sweden,Permanent crops,Hectares,2016,3.4,Normal value,Thousands
SWE,Sweden,Permanent crops,Hectares,2015,3.33,Normal value,Thousands
SWE,Sweden,Permanent crops,Hectares,2014,3.59,Normal value,Thousands
SWE,Sweden,Permanent crops,Hectares,2013,4.56,Normal value,Thousands
SWE,Sweden,Permanent crops,Hectares,2012,2.6,Normal value,Thousands
SWE,Sweden,Permanent crops,Hectares,2011,2.6,Normal value,Thousands
SWE,Sweden,Permanent crops,Hectares,2010,2.9,Normal value,Thousands
SWE,Sweden,Total agricultural land area,Hectares,2021,3002.91,Normal value,Thousands
SWE,Sweden,Total agricultural land area,Hectares,2020,3005.54,Normal value,Thousands
SWE,Sweden,Total agricultural land area,Hectares,2019,3004.78,Normal value,Thousands
SWE,Sweden,Total agricultural land area,Hectares,2018,3000.39,Normal value,Thousands
SWE,Sweden,Total agricultural land area,Hectares,2017,3011.37,Normal value,Thousands
SWE,Sweden,Total agricultural land area,Hectares,2016,3020.92,Normal value,Thousands
SWE,Sweden,Total agricultural land area,Hectares,2015,3028.35,Normal value,Thousands
SWE,Sweden,Total agricultural land area,Hectares,2014,3036.07,Normal value,Thousands
SWE,Sweden,Total agricultural land area,Hectares,2013,3036.08,Normal value,Thousands
SWE,Sweden,Total agricultural land area,Hectares,2012,3031.5,Normal value,Thousands
SWE,Sweden,Total agricultural land area,Hectares,2011,3063.1,Normal value,Thousands
SWE,Sweden,Total agricultural land area,Hectares,2010,3073.7,Normal value,Thousands
SWE,Sweden,Total agricultural land area,Hectares,2009,3067.2,Normal value,Thousands
SWE,Sweden,Total agricultural land area,Hectares,2008,3075.8,Normal value,Thousands
SWE,Sweden,Total agricultural land area,Hectares,2007,3120.9,Normal value,Thousands
SWE,Sweden,Total agricultural land area,Hectares,2006,3150.1,Normal value,Thousands
SWE,Sweden,Total agricultural land area,Hectares,2005,3201.2,Normal value,Thousands
SWE,Sweden,Total agricultural land area,Hectares,2004,3153.2,Normal value,Thousands
SWE,Sweden,Total agricultural land area,Hectares,2003,3128.7,Normal value,Thousands
SWE,Sweden,Total agricultural land area,Hectares,2002,3139.9,Normal value,Thousands
SWE,Sweden,Total agricultural land area,Hectares,2001,3053.9,Normal value,Thousands
SWE,Sweden,Total agricultural land area,Hectares,2000,2974.1,Normal value,Thousands
SWE,Sweden,Total agricultural land area,Hectares,1999,3055.4,Normal value,Thousands
SWE,Sweden,Total agricultural land area,Hectares,1998,3093.6,Normal value,Thousands
SWE,Sweden,Total agricultural land area,Hectares,1997,3092.2,Normal value,Thousands
SWE,Sweden,Total agricultural land area,Hectares,1996,3191.2,Normal value,Thousands
SWE,Sweden,Total agricultural land area,Hectares,1995,3148.2,Normal value,Thousands
SWE,Sweden,Total agricultural land area,Hectares,1994,3371.0,Normal value,Thousands
SWE,Sweden,Total agricultural land area,Hectares,1993,3200.8,Normal value,Thousands
SWE,Sweden,Total agricultural land area,Hectares,1992,3336.0,Normal value,Thousands
SWE,Sweden,Total agricultural land area,Hectares,1991,3358.0,Normal value,Thousands
SWE,Sweden,Total agricultural land area,Hectares,1990,3416.4,Normal value,Thousands
SWE,Sweden,Arable and permanent crop land,Hectares,2021,2538.68,Normal value,Thousands
SWE,Sweden,Arable and permanent crop land,Hectares,2020,2542.03,Normal value,Thousands
SWE,Sweden,Arable and permanent crop land,Hectares,2019,2543.5,Normal value,Thousands
SWE,Sweden,Arable and permanent crop land,Hectares,2018,2545.24,Normal value,Thousands
SWE,Sweden,Arable and permanent crop land,Hectares,2017,2558.43,Normal value,Thousands
SWE,Sweden,Arable and permanent crop land,Hectares,2016,2568.98,Normal value,Thousands
SWE,Sweden,Arable and permanent crop land,Hectares,2015,2578.52,Normal value,Thousands
SWE,Sweden,Arable and permanent crop land,Hectares,2014,2584.32,Normal value,Thousands
SWE,Sweden,Arable and permanent crop land,Hectares,2013,2593.18,Normal value,Thousands
SWE,Sweden,Arable and permanent crop land,Hectares,2012,2596.4,Normal value,Thousands
SWE,Sweden,Arable and permanent crop land,Hectares,2011,2606.7,Normal value,Thousands
SWE,Sweden,Arable and permanent crop land,Hectares,2010,2621.5,Normal value,Thousands
SWE,Sweden,Arable and permanent crop land,Hectares,2009,2630.6,Normal value,Thousands
SWE,Sweden,Arable and permanent crop land,Hectares,2008,2617.8,Normal value,Thousands
SWE,Sweden,Arable and permanent crop land,Hectares,2007,2634.5,Normal value,Thousands
SWE,Sweden,Arable and permanent crop land,Hectares,2006,2648.6,Normal value,Thousands
SWE,Sweden,Arable and permanent crop land,Hectares,2005,2690.0,Normal value,Thousands
SWE,Sweden,Arable and permanent crop land,Hectares,2004,2648.6,Normal value,Thousands
SWE,Sweden,Arable and permanent crop land,Hectares,2003,2644.5,Normal value,Thousands
SWE,Sweden,Arable and permanent crop land,Hectares,2002,2657.4,Normal value,Thousands
SWE,Sweden,Arable and permanent crop land,Hectares,2001,2681.7,Normal value,Thousands
SWE,Sweden,Arable and permanent crop land,Hectares,2000,2602.2,Normal value,Thousands
SWE,Sweden,Arable and permanent crop land,Hectares,1999,2683.5,Normal value,Thousands
SWE,Sweden,Arable and permanent crop land,Hectares,1998,2724.2,Normal value,Thousands
SWE,Sweden,Arable and permanent crop land,Hectares,1997,2732.2,Normal value,Thousands
CHE,Switzerland,Permanent pasture,Hectares,2017,1089.86,Normal value,Thousands
CHE,Switzerland,Permanent pasture,Hectares,2016,1092.2,Normal value,Thousands
CHE,Switzerland,Permanent pasture,Hectares,2015,1095.72,Normal value,Thousands
CHE,Switzerland,Organic farming,Hectares,2001,93590.0,Normal value,Units
CHE,Switzerland,Organic farming,Hectares,2000,82375.0,Normal value,Units
CHE,Switzerland,Organic farming,Hectares,1999,78733.0,Normal value,Units
CHE,Switzerland,Organic farming,Hectares,1998,71277.0,Normal value,Units
CHE,Switzerland,Organic farming,Hectares,1997,64184.0,Normal value,Units
CHE,Switzerland,Organic farming,Hectares,1996,54321.0,Normal value,Units
CHE,Switzerland,Organic farming,Hectares,1990,9981.0,Normal value,Units
CHE,Switzerland,Organic farming,Hectares,2020,176337.0,Normal value,Units
CHE,Switzerland,Organic farming,Hectares,2019,169030.0,Normal value,Units
CHE,Switzerland,Organic farming,Hectares,2018,160139.0,Normal value,Units
CHE,Switzerland,Organic farming,Hectares,2017,149618.0,Normal value,Units
CHE,Switzerland,Organic farming,Hectares,2016,139897.0,Normal value,Units
CHE,Switzerland,Organic farming,Hectares,2015,134972.0,Normal value,Units
CHE,Switzerland,Organic farming,Hectares,2014,133296.0,Normal value,Units
CHE,Switzerland,Organic farming,Hectares,2013,127522.0,Normal value,Units
CHE,Switzerland,Organic farming,Hectares,2012,121213.0,Normal value,Units
CHE,Switzerland,Organic farming,Hectares,2010,110894.0,Normal value,Units
CHE,Switzerland,Organic farming,Hectares,2009,111496.0,Normal value,Units
CHE,Switzerland,Organic farming,Hectares,2008,113591.0,Normal value,Units
CHE,Switzerland,Organic farming,Hectares,2007,116066.0,Normal value,Units
CHE,Switzerland,Organic farming,Hectares,2006,117296.0,Normal value,Units
CHE,Switzerland,Organic farming,Hectares,2005,116619.0,Normal value,Units
CHE,Switzerland,Organic farming,Hectares,2004,114105.0,Normal value,Units
CHE,Switzerland,Organic farming,Hectares,2003,108678.0,Normal value,Units
CHE,Switzerland,Organic farming,Hectares,2002,102259.0,Normal value,Units
CHE,Switzerland,Permanent pasture,Hectares,2014,1096.92,Normal value,Thousands
CHE,Switzerland,Permanent pasture,Hectares,2013,1097.38,Normal value,Thousands
CHE,Switzerland,Permanent pasture,Hectares,2012,1100.49,Normal value,Thousands
CHE,Switzerland,Permanent pasture,Hectares,2011,1103.66,Normal value,Thousands
CHE,Switzerland,Permanent pasture,Hectares,2010,1106.04,Normal value,Thousands
CHE,Switzerland,Permanent pasture,Hectares,2009,1107.58,Normal value,Thousands
CHE,Switzerland,Permanent pasture,Hectares,2008,1110.78,Normal value,Thousands
CHE,Switzerland,Permanent pasture,Hectares,2007,1113.53,Normal value,Thousands
CHE,Switzerland,Permanent pasture,Hectares,2006,1116.5,Normal value,Thousands
CHE,Switzerland,Permanent pasture,Hectares,2005,1120.4,Normal value,Thousands
CHE,Switzerland,Permanent pasture,Hectares,1989,1178.324,Normal value,Thousands
CHE,Switzerland,Permanent pasture,Hectares,1988,1189.955,Normal value,Thousands
CHE,Switzerland,Permanent pasture,Hectares,1987,1198.291,Normal value,Thousands
CHE,Switzerland,Permanent pasture,Hectares,1986,1197.787,Normal value,Thousands
CHE,Switzerland,Permanent pasture,Hectares,1985,1201.781,Normal value,Thousands
CHE,Switzerland,Permanent crops,Hectares,2020,29.27,Normal value,Thousands
CHE,Switzerland,Permanent crops,Hectares,2019,28.21,Normal value,Thousands
CHE,Switzerland,Permanent crops,Hectares,2018,28.13,Normal value,Thousands
CHE,Switzerland,Permanent crops,Hectares,2017,27.58,Normal value,Thousands
CHE,Switzerland,Permanent crops,Hectares,2016,27.43,Normal value,Thousands
CHE,Switzerland,Permanent crops,Hectares,2015,27.12,Normal value,Thousands
CHE,Switzerland,Permanent crops,Hectares,2014,26.73,Normal value,Thousands
CHE,Switzerland,Permanent crops,Hectares,2013,26.35,Normal value,Thousands
CHE,Switzerland,Permanent crops,Hectares,2012,26.1,Normal value,Thousands
CHE,Switzerland,Permanent crops,Hectares,2011,25.91,Normal value,Thousands
CHE,Switzerland,Permanent crops,Hectares,2010,25.71,Normal value,Thousands
CHE,Switzerland,Permanent crops,Hectares,2009,25.6,Normal value,Thousands
CHE,Switzerland,Permanent crops,Hectares,2008,25.25,Normal value,Thousands
CHE,Switzerland,Permanent crops,Hectares,2007,25.23,Normal value,Thousands
CHE,Switzerland,Permanent crops,Hectares,2006,25.06,Normal value,Thousands
CHE,Switzerland,Permanent crops,Hectares,2005,24.88,Normal value,Thousands
CHE,Switzerland,Permanent crops,Hectares,1989,23.487,Normal value,Thousands
CHE,Switzerland,Permanent crops,Hectares,1988,22.999,Normal value,Thousands
CHE,Switzerland,Permanent crops,Hectares,1987,22.991,Normal value,Thousands
CHE,Switzerland,Permanent crops,Hectares,1986,22.914,Normal value,Thousands
CHE,Switzerland,Permanent crops,Hectares,1985,22.823,Normal value,Thousands
CHE,Switzerland,Organic farming,Hectares,2022,185224.0,Normal value,Units
CHE,Switzerland,Organic farming,Hectares,2021,180381.0,Normal value,Units
CHE,Switzerland,Total agricultural land area,Hectares,2020,1510.38,Normal value,Thousands
CHE,Switzerland,Total agricultural land area,Hectares,2019,1512.1,Normal value,Thousands
CHE,Switzerland,Total agricultural land area,Hectares,2018,1514.68,Normal value,Thousands
CHE,Switzerland,Total agricultural land area,Hectares,2017,1517.66,Normal value,Thousands
CHE,Switzerland,Total agricultural land area,Hectares,2016,1520.53,Normal value,Thousands
CHE,Switzerland,Total agricultural land area,Hectares,2015,1523.32,Normal value,Thousands
CHE,Switzerland,Total agricultural land area,Hectares,2014,1526.02,Normal value,Thousands
CHE,Switzerland,Total agricultural land area,Hectares,2013,1528.71,Normal value,Thousands
